SECT,CLASS,COU,YEA,STRI
LSCAR,STRI,KOR,2024,0.18343044817447662
LSSTG,Restrictions on foreign entry,KOR,2024,0.04197952151298523
LSSTG,Restrictions to movement of people,KOR,2024,0.024573379196226597
LSSTG,Other discriminatory measures,KOR,2024,0.028532423079013824
LSSTG,Barriers to competition,KOR,2024,0.0
LSSTG,Regulatory transparency,KOR,2024,0.04525597393512726
LSSTG,STRI,KOR,2024,0.14034129679203033
LSFGT,Restrictions on foreign entry,KOR,2024,0.07272727321833372
LSFGT,Restrictions to movement of people,KOR,2024,0.036363635212183
LSFGT,Other discriminatory measures,KOR,2024,0.014545454643666744
LSFGT,Barriers to competition,KOR,2024,0.009696969762444496
LSFGT,Regulatory transparency,KOR,2024,0.0533333346247673
LSFGT,STRI,KOR,2024,0.18666666746139526
LSCUS,Restrictions on foreign entry,KOR,2024,0.11048158630728722
LSCUS,Restrictions to movement of people,KOR,2024,0.01274787588045001
LSCUS,Other discriminatory measures,KOR,2024,0.03116147220134735
LSCUS,Barriers to competition,KOR,2024,0.010859301313757896
LSCUS,Regulatory transparency,KOR,2024,0.04532577842473984
LSCUS,STRI,KOR,2024,0.21057599782943726
CS,Restrictions on foreign entry,LTU,2024,0.046260444447398186
CS,Restrictions to movement of people,LTU,2024,0.05841955542564392
CS,Other discriminatory measures,LTU,2024,0.024032283574342728
CS,Barriers to competition,LTU,2024,0.01473934669047594
CS,Regulatory transparency,LTU,2024,0.029407208785414696
CS,STRI,LTU,2024,0.1728588342666626
CO,Restrictions on foreign entry,LTU,2024,0.03540543280541897
CO,Restrictions to movement of people,LTU,2024,0.08485095016658306
CO,Other discriminatory measures,LTU,2024,0.018435241654515266
CO,Barriers to competition,LTU,2024,0.00909553375095129
CO,Regulatory transparency,LTU,2024,0.03357411548495293
CO,STRI,LTU,2024,0.18136128783226013
PSLEG,Restrictions on foreign entry,LTU,2024,0.3125878758728504
PSLEG,Restrictions to movement of people,LTU,2024,0.07732683420181274
PSLEG,Other discriminatory measures,LTU,2024,0.006092417053878307
PSLEG,Barriers to competition,LTU,2024,0.004124097991734743
PSLEG,Regulatory transparency,LTU,2024,0.01330958865582943
PSLEG,STRI,LTU,2024,0.41344085335731506
PSACC,Restrictions on foreign entry,LTU,2024,0.06267029978334904
PSACC,Restrictions to movement of people,LTU,2024,0.04617014899849892
PSACC,Other discriminatory measures,LTU,2024,0.02270662970840931
PSACC,Barriers to competition,LTU,2024,0.004541325848549604
PSACC,Regulatory transparency,LTU,2024,0.019679078832268715
PSACC,STRI,LTU,2024,0.15576748549938202
PSARC,Restrictions on foreign entry,LTU,2024,0.03118503000587225
PSARC,Restrictions to movement of people,LTU,2024,0.04989605024456978
PSARC,Other discriminatory measures,LTU,2024,0.028182027861475945
PSARC,Barriers to competition,LTU,2024,0.011088010855019093
PSARC,Regulatory transparency,LTU,2024,0.05082005262374878
PSARC,STRI,LTU,2024,0.171171173453331
PSENG,Restrictions on foreign entry,LTU,2024,0.035843102261424065
PSENG,Restrictions to movement of people,LTU,2024,0.04914337024092674
PSENG,Other discriminatory measures,LTU,2024,0.01690712384879589
PSENG,Barriers to competition,LTU,2024,0.007889990694820881
PSENG,Regulatory transparency,LTU,2024,0.031559962779283524
PSENG,STRI,LTU,2024,0.14134356379508972
TC,Restrictions on foreign entry,LTU,2024,0.04800363443791866
TC,Restrictions to movement of people,LTU,2024,0.018001507967710495
TC,Other discriminatory measures,LTU,2024,0.033722187392413616
TC,Barriers to competition,LTU,2024,0.01910807192325592
TC,Regulatory transparency,LTU,2024,0.022479706909507513
TC,STRI,LTU,2024,0.14131510257720947
DS,Restrictions on foreign entry,LTU,2024,0.05048571527004242
DS,Restrictions to movement of people,LTU,2024,0.024165546521544456
DS,Other discriminatory measures,LTU,2024,0.018250902649015188
DS,Barriers to competition,LTU,2024,0.01930180750787258
DS,Regulatory transparency,LTU,2024,0.01565796509385109
DS,STRI,LTU,2024,0.12786194682121277
ASBRD,Restrictions on foreign entry,LTU,2024,0.07529734075069427
ASBRD,Restrictions to movement of people,LTU,2024,0.011979121714830399
ASBRD,Other discriminatory measures,LTU,2024,0.014888337347656488
ASBRD,Barriers to competition,LTU,2024,0.01848207414150238
ASBRD,Regulatory transparency,LTU,2024,0.029519978910684586
ASBRD,STRI,LTU,2024,0.150166854262352
ASMOT,Restrictions on foreign entry,LTU,2024,0.027807695791125298
ASMOT,Restrictions to movement of people,LTU,2024,0.022324487566947937
ASMOT,Other discriminatory measures,LTU,2024,0.06609223783016205
ASMOT,Barriers to competition,LTU,2024,0.010183099657297134
ASMOT,Regulatory transparency,LTU,2024,0.033486731350421906
ASMOT,STRI,LTU,2024,0.15989425778388977
ASSOU,Restrictions on foreign entry,LTU,2024,0.025277502834796906
ASSOU,Restrictions to movement of people,LTU,2024,0.03648752719163895
ASSOU,Other discriminatory measures,LTU,2024,0.03516869992017746
ASSOU,Barriers to competition,LTU,2024,0.006594131235033274
ASSOU,Regulatory transparency,LTU,2024,0.027035937644541264
ASSOU,STRI,LTU,2024,0.13056379556655884
FSBNK,Restrictions on foreign entry,LTU,2024,0.09072165191173553
FSBNK,Restrictions to movement of people,LTU,2024,0.02474226802587509
FSBNK,Other discriminatory measures,LTU,2024,0.009621992707252502
FSBNK,Barriers to competition,LTU,2024,0.019243985414505005
FSBNK,Regulatory transparency,LTU,2024,0.010996563360095024
FSBNK,STRI,LTU,2024,0.1553264707326889
FSINS,Restrictions on foreign entry,LTU,2024,0.09123443625867367
FSINS,Restrictions to movement of people,LTU,2024,0.013483542716130614
FSINS,Other discriminatory measures,LTU,2024,0.005796662997454405
FSINS,Barriers to competition,LTU,2024,0.0
FSINS,Regulatory transparency,LTU,2024,0.015121730044484138
FSINS,STRI,LTU,2024,0.12563636898994446
TRAIR,Restrictions on foreign entry,LTU,2024,0.23025705013424158
TRAIR,Restrictions to movement of people,LTU,2024,0.016977477818727493
TRAIR,Other discriminatory measures,LTU,2024,0.014404329936951399
TRAIR,Barriers to competition,LTU,2024,0.12202562717720866
TRAIR,Regulatory transparency,LTU,2024,0.009496777318418026
TRAIR,STRI,LTU,2024,0.39316126704216003
TRMAR,Restrictions on foreign entry,LTU,2024,0.10734094586223364
TRMAR,Restrictions to movement of people,LTU,2024,0.05220228061079979
TRMAR,Other discriminatory measures,LTU,2024,0.02838499378412962
TRMAR,Barriers to competition,LTU,2024,0.015008156187832355
TRMAR,Regulatory transparency,LTU,2024,0.007177813909947872
TRMAR,STRI,LTU,2024,0.21011419594287872
TRROF,Restrictions on foreign entry,LTU,2024,0.041159721091389656
TRROF,Restrictions to movement of people,LTU,2024,0.03300543408840895
TRROF,Other discriminatory measures,LTU,2024,0.019932694733142853
TRROF,Barriers to competition,LTU,2024,0.038312193006277084
TRROF,Regulatory transparency,LTU,2024,0.06109241396188736
TRROF,STRI,LTU,2024,0.19350245594978333
TRRAI,Restrictions on foreign entry,LTU,2024,0.06707514077425003
TRRAI,Restrictions to movement of people,LTU,2024,0.03386004362255335
TRRAI,Other discriminatory measures,LTU,2024,0.012254111468791962
TRRAI,Barriers to competition,LTU,2024,0.055465977638959885
TRRAI,Regulatory transparency,LTU,2024,0.009674298577010632
TRRAI,STRI,LTU,2024,0.17832957208156586
CR,Restrictions on foreign entry,LTU,2024,0.03928372636437416
CR,Restrictions to movement of people,LTU,2024,0.019838280975818634
CR,Other discriminatory measures,LTU,2024,0.021278684958815575
CR,Barriers to competition,LTU,2024,0.03601008281111717
CR,Regulatory transparency,LTU,2024,0.009722722694277763
CR,STRI,LTU,2024,0.1261335015296936
LSCAR,Restrictions on foreign entry,LTU,2024,0.03546997904777527
LSCAR,Restrictions to movement of people,LTU,2024,0.04560425505042076
LSCAR,Other discriminatory measures,LTU,2024,0.02381555549800396
LSCAR,Barriers to competition,LTU,2024,0.009880922036245465
LSCAR,Regulatory transparency,LTU,2024,0.019001773092895746
LSCAR,STRI,LTU,2024,0.13377249240875244
LSSTG,Restrictions on foreign entry,LTU,2024,0.04197952151298523
LSSTG,Restrictions to movement of people,LTU,2024,0.032764505594968796
LSSTG,Other discriminatory measures,LTU,2024,0.014266211539506912
LSSTG,Barriers to competition,LTU,2024,0.008856655098497868
LSSTG,Regulatory transparency,LTU,2024,0.033941980451345444
LSSTG,STRI,LTU,2024,0.13180887699127197
LSFGT,Restrictions on foreign entry,LTU,2024,0.05818181857466698
LSFGT,Restrictions to movement of people,LTU,2024,0.04848484694957733
LSFGT,Other discriminatory measures,LTU,2024,0.007272727321833372
LSFGT,Barriers to competition,LTU,2024,0.004848484881222248
LSFGT,Regulatory transparency,LTU,2024,0.04000000096857548
LSFGT,STRI,LTU,2024,0.15878789126873016
LSCUS,Restrictions on foreign entry,LTU,2024,0.07365439087152481
LSCUS,Restrictions to movement of people,LTU,2024,0.016997167840600014
LSCUS,Other discriminatory measures,LTU,2024,0.015580736100673676
LSCUS,Barriers to competition,LTU,2024,0.005429650656878948
LSCUS,Regulatory transparency,LTU,2024,0.03399433381855488
LSCUS,STRI,LTU,2024,0.1456562727689743
CS,Restrictions on foreign entry,LUX,2024,0.015420148149132729
CS,Restrictions to movement of people,LUX,2024,0.04381466656923294
CS,Other discriminatory measures,LUX,2024,0.024032283574342728
CS,Barriers to competition,LUX,2024,0.01473934669047594
CS,Regulatory transparency,LUX,2024,0.07351802196353674
CS,STRI,LUX,2024,0.17152446508407593
CO,Restrictions on foreign entry,LUX,2024,0.011801810935139656
CO,Restrictions to movement of people,LUX,2024,0.07070912513881922
CO,Other discriminatory measures,LUX,2024,0.018435241654515266
CO,Barriers to competition,LUX,2024,0.00909553375095129
CO,Regulatory transparency,LUX,2024,0.08393528871238232
CO,STRI,LUX,2024,0.1939769983291626
PSLEG,Restrictions on foreign entry,LUX,2024,0.10872621834278107
PSLEG,Restrictions to movement of people,LUX,2024,0.02811884880065918
PSLEG,Other discriminatory measures,LUX,2024,0.012184834107756615
PSLEG,Barriers to competition,LUX,2024,0.01237229397520423
PSLEG,Regulatory transparency,LUX,2024,0.03992876596748829
PSLEG,STRI,LUX,2024,0.20133095979690552
PSACC,Restrictions on foreign entry,LUX,2024,0.07311534974724054
PSACC,Restrictions to movement of people,LUX,2024,0.06463820859789848
PSACC,Other discriminatory measures,LUX,2024,0.02270662970840931
PSACC,Barriers to competition,LUX,2024,0.004541325848549604
PSACC,Regulatory transparency,LUX,2024,0.04919769708067179
PSACC,STRI,LUX,2024,0.2141992151737213
PSARC,Restrictions on foreign entry,LUX,2024,0.03118503000587225
PSARC,Restrictions to movement of people,LUX,2024,0.041580041870474815
PSARC,Other discriminatory measures,LUX,2024,0.028182027861475945
PSARC,Barriers to competition,LUX,2024,0.011088010855019093
PSARC,Regulatory transparency,LUX,2024,0.12705013155937195
PSARC,STRI,LUX,2024,0.23908525705337524
PSENG,Restrictions on foreign entry,LUX,2024,0.035843102261424065
PSENG,Restrictions to movement of people,LUX,2024,0.06142921280115843
PSENG,Other discriminatory measures,LUX,2024,0.01690712384879589
PSENG,Barriers to competition,LUX,2024,0.007889990694820881
PSENG,Regulatory transparency,LUX,2024,0.07889990694820881
PSENG,STRI,LUX,2024,0.20096933841705322
TC,Restrictions on foreign entry,LUX,2024,0.028802180662751198
TC,Restrictions to movement of people,LUX,2024,0.013501130975782871
TC,Other discriminatory measures,LUX,2024,0.033722187392413616
TC,Barriers to competition,LUX,2024,0.03821614384651184
TC,Regulatory transparency,LUX,2024,0.03746617818251252
TC,STRI,LUX,2024,0.15170782804489136
DS,Restrictions on foreign entry,LUX,2024,0.06310714408755302
DS,Restrictions to movement of people,LUX,2024,0.018124159891158342
DS,Other discriminatory measures,LUX,2024,0.018250902649015188
DS,Barriers to competition,LUX,2024,0.03860361501574516
DS,Regulatory transparency,LUX,2024,0.039144912734627724
DS,STRI,LUX,2024,0.17723074555397034
ASBRD,Restrictions on foreign entry,LUX,2024,0.056473005563020706
ASBRD,Restrictions to movement of people,LUX,2024,0.008984341286122799
ASBRD,Other discriminatory measures,LUX,2024,0.019851116463541985
ASBRD,Barriers to competition,LUX,2024,0.012321382761001587
ASBRD,Regulatory transparency,LUX,2024,0.05903995782136917
ASBRD,STRI,LUX,2024,0.15666979551315308
ASMOT,Restrictions on foreign entry,LUX,2024,0.041711543686687946
ASMOT,Restrictions to movement of people,LUX,2024,0.016743365675210953
ASMOT,Other discriminatory measures,LUX,2024,0.03965534269809723
ASMOT,Barriers to competition,LUX,2024,0.010183099657297134
ASMOT,Regulatory transparency,LUX,2024,0.06697346270084381
ASMOT,STRI,LUX,2024,0.1752668172121048
ASSOU,Restrictions on foreign entry,LUX,2024,0.025277502834796906
ASSOU,Restrictions to movement of people,LUX,2024,0.02736564539372921
ASSOU,Other discriminatory measures,LUX,2024,0.03516869992017746
ASSOU,Barriers to competition,LUX,2024,0.013188262470066547
ASSOU,Regulatory transparency,LUX,2024,0.05407187528908253
ASSOU,STRI,LUX,2024,0.15507198870182037
FSBNK,Restrictions on foreign entry,LUX,2024,0.030240550637245178
FSBNK,Restrictions to movement of people,LUX,2024,0.01855670101940632
FSBNK,Other discriminatory measures,LUX,2024,0.009621992707252502
FSBNK,Barriers to competition,LUX,2024,0.04810996353626251
FSBNK,Regulatory transparency,LUX,2024,0.021993126720190048
FSBNK,STRI,LUX,2024,0.1285223364830017
FSINS,Restrictions on foreign entry,LUX,2024,0.09123443625867367
FSINS,Restrictions to movement of people,LUX,2024,0.010786834172904491
FSINS,Other discriminatory measures,LUX,2024,0.008694994496181607
FSINS,Barriers to competition,LUX,2024,0.016331467777490616
FSINS,Regulatory transparency,LUX,2024,0.025202883407473564
FSINS,STRI,LUX,2024,0.15225061774253845
TRAIR,Restrictions on foreign entry,LUX,2024,0.25253999046981335
TRAIR,Restrictions to movement of people,LUX,2024,0.01273310836404562
TRAIR,Other discriminatory measures,LUX,2024,0.014404329936951399
TRAIR,Barriers to competition,LUX,2024,0.11672016512602568
TRAIR,Regulatory transparency,LUX,2024,0.023741943296045065
TRAIR,STRI,LUX,2024,0.42013952136039734
TRROF,Restrictions on foreign entry,LUX,2024,0.013719907030463219
TRROF,Restrictions to movement of people,LUX,2024,0.026404347270727158
TRROF,Other discriminatory measures,LUX,2024,0.019932694733142853
TRROF,Barriers to competition,LUX,2024,0.038312193006277084
TRROF,Regulatory transparency,LUX,2024,0.09163862094283104
TRROF,STRI,LUX,2024,0.1900077611207962
TRRAI,Restrictions on foreign entry,LUX,2024,0.016768785193562508
TRRAI,Restrictions to movement of people,LUX,2024,0.02031602617353201
TRRAI,Other discriminatory measures,LUX,2024,0.012254111468791962
TRRAI,Barriers to competition,LUX,2024,0.06933247204869986
TRRAI,Regulatory transparency,LUX,2024,0.02418574644252658
TRRAI,STRI,LUX,2024,0.1428571343421936
CR,Restrictions on foreign entry,LUX,2024,0.05892558954656124
CR,Restrictions to movement of people,LUX,2024,0.014878710731863976
CR,Other discriminatory measures,LUX,2024,0.021278684958815575
CR,Barriers to competition,LUX,2024,0.018005041405558586
CR,Regulatory transparency,LUX,2024,0.019445445388555527
CR,STRI,LUX,2024,0.1325334757566452
LSCAR,Restrictions on foreign entry,LUX,2024,0.0
LSCAR,Restrictions to movement of people,LUX,2024,0.03420319128781557
LSCAR,Other discriminatory measures,LUX,2024,0.02381555549800396
LSCAR,Barriers to competition,LUX,2024,0.013174562714993954
LSCAR,Regulatory transparency,LUX,2024,0.03800354618579149
LSCAR,STRI,LUX,2024,0.10919685661792755
LSSTG,Restrictions on foreign entry,LUX,2024,0.013993173837661743
LSSTG,Restrictions to movement of people,LUX,2024,0.024573379196226597
LSSTG,Other discriminatory measures,LUX,2024,0.014266211539506912
LSSTG,Barriers to competition,LUX,2024,0.053139930590987206
LSSTG,Regulatory transparency,LUX,2024,0.06788396090269089
LSSTG,STRI,LUX,2024,0.17385664582252502
LSFGT,Restrictions on foreign entry,LUX,2024,0.014545454643666744
LSFGT,Restrictions to movement of people,LUX,2024,0.036363635212183
LSFGT,Other discriminatory measures,LUX,2024,0.007272727321833372
LSFGT,Barriers to competition,LUX,2024,0.009696969762444496
LSFGT,Regulatory transparency,LUX,2024,0.08000000193715096
LSFGT,STRI,LUX,2024,0.14787879586219788
LSCUS,Restrictions on foreign entry,LUX,2024,0.018413597717881203
LSCUS,Restrictions to movement of people,LUX,2024,0.01274787588045001
LSCUS,Other discriminatory measures,LUX,2024,0.015580736100673676
LSCUS,Barriers to competition,LUX,2024,0.005429650656878948
LSCUS,Regulatory transparency,LUX,2024,0.06798866763710976
LSCUS,STRI,LUX,2024,0.1201605275273323
CS,Restrictions on foreign entry,LVA,2024,0.046260444447398186
CS,Restrictions to movement of people,LVA,2024,0.02920977771282196
CS,Other discriminatory measures,LVA,2024,0.024032283574342728
CS,Barriers to competition,LVA,2024,0.01473934669047594
CS,Regulatory transparency,LVA,2024,0.029407208785414696
CS,STRI,LVA,2024,0.14364905655384064
CO,Restrictions on foreign entry,LVA,2024,0.03540543280541897
CO,Restrictions to movement of people,LVA,2024,0.04242547508329153
CO,Other discriminatory measures,LVA,2024,0.0276528624817729
CO,Barriers to competition,LVA,2024,0.00909553375095129
CO,Regulatory transparency,LVA,2024,0.03357411548495293
CO,STRI,LVA,2024,0.1481534242630005
PSLEG,Restrictions on foreign entry,LVA,2024,0.05436310917139053
PSLEG,Restrictions to movement of people,LVA,2024,0.021089136600494385
PSLEG,Other discriminatory measures,LVA,2024,0.018277251161634922
PSLEG,Barriers to competition,LVA,2024,0.008248195983469486
PSLEG,Regulatory transparency,LVA,2024,0.01330958865582943
PSLEG,STRI,LVA,2024,0.11528728157281876
PSACC,Restrictions on foreign entry,LVA,2024,0.06267029978334904
PSACC,Restrictions to movement of people,LVA,2024,0.02770208939909935
PSACC,Other discriminatory measures,LVA,2024,0.02270662970840931
PSACC,Barriers to competition,LVA,2024,0.004541325848549604
PSACC,Regulatory transparency,LVA,2024,0.019679078832268715
PSACC,STRI,LVA,2024,0.13729941844940186
PSARC,Restrictions on foreign entry,LVA,2024,0.020790020003914833
PSARC,Restrictions to movement of people,LVA,2024,0.016632016748189926
PSARC,Other discriminatory measures,LVA,2024,0.028182027861475945
PSARC,Barriers to competition,LVA,2024,0.011088010855019093
PSARC,Regulatory transparency,LVA,2024,0.07623007893562317
PSARC,STRI,LVA,2024,0.1529221534729004
PSENG,Restrictions on foreign entry,LVA,2024,0.035843102261424065
PSENG,Restrictions to movement of people,LVA,2024,0.02457168512046337
PSENG,Other discriminatory measures,LVA,2024,0.01690712384879589
PSENG,Barriers to competition,LVA,2024,0.007889990694820881
PSENG,Regulatory transparency,LVA,2024,0.047339944168925285
PSENG,STRI,LVA,2024,0.13255184888839722
TC,Restrictions on foreign entry,LVA,2024,0.057604361325502396
TC,Restrictions to movement of people,LVA,2024,0.009000753983855247
TC,Other discriminatory measures,LVA,2024,0.033722187392413616
TC,Barriers to competition,LVA,2024,0.02866210788488388
TC,Regulatory transparency,LVA,2024,0.022479706909507513
TC,STRI,LVA,2024,0.15146911144256592
DS,Restrictions on foreign entry,LVA,2024,0.06310714408755302
DS,Restrictions to movement of people,LVA,2024,0.012082773260772228
DS,Other discriminatory measures,LVA,2024,0.018250902649015188
DS,Barriers to competition,LVA,2024,0.01930180750787258
DS,Regulatory transparency,LVA,2024,0.01565796509385109
DS,STRI,LVA,2024,0.12840059399604797
ASBRD,Restrictions on foreign entry,LVA,2024,0.13177034631371498
ASBRD,Restrictions to movement of people,LVA,2024,0.005989560857415199
ASBRD,Other discriminatory measures,LVA,2024,0.02481389557942748
ASBRD,Barriers to competition,LVA,2024,0.024642765522003174
ASBRD,Regulatory transparency,LVA,2024,0.01967998594045639
ASBRD,STRI,LVA,2024,0.20689654350280762
ASMOT,Restrictions on foreign entry,LVA,2024,0.041711543686687946
ASMOT,Restrictions to movement of people,LVA,2024,0.016743365675210953
ASMOT,Other discriminatory measures,LVA,2024,0.03965534269809723
ASMOT,Barriers to competition,LVA,2024,0.010183099657297134
ASMOT,Regulatory transparency,LVA,2024,0.022324487566947937
ASMOT,STRI,LVA,2024,0.13061784207820892
ASSOU,Restrictions on foreign entry,LVA,2024,0.03791625425219536
ASSOU,Restrictions to movement of people,LVA,2024,0.018243763595819473
ASSOU,Other discriminatory measures,LVA,2024,0.03516869992017746
ASSOU,Barriers to competition,LVA,2024,0.006594131235033274
ASSOU,Regulatory transparency,LVA,2024,0.018023958429694176
ASSOU,STRI,LVA,2024,0.11594680696725845
FSBNK,Restrictions on foreign entry,LVA,2024,0.09072165191173553
FSBNK,Restrictions to movement of people,LVA,2024,0.012371134012937546
FSBNK,Other discriminatory measures,LVA,2024,0.009621992707252502
FSBNK,Barriers to competition,LVA,2024,0.019243985414505005
FSBNK,Regulatory transparency,LVA,2024,0.010996563360095024
FSBNK,STRI,LVA,2024,0.14295533299446106
FSINS,Restrictions on foreign entry,LVA,2024,0.11860476713627577
FSINS,Restrictions to movement of people,LVA,2024,0.005393417086452246
FSINS,Other discriminatory measures,LVA,2024,0.008694994496181607
FSINS,Barriers to competition,LVA,2024,0.0
FSINS,Regulatory transparency,LVA,2024,0.010081153362989426
FSINS,STRI,LVA,2024,0.1427743285894394
TRAIR,Restrictions on foreign entry,LVA,2024,0.2376846969127655
TRAIR,Restrictions to movement of people,LVA,2024,0.008488738909363747
TRAIR,Other discriminatory measures,LVA,2024,0.014404329936951399
TRAIR,Barriers to competition,LVA,2024,0.13263655127957463
TRAIR,Regulatory transparency,LVA,2024,0.009496777318418026
TRAIR,STRI,LVA,2024,0.40271109342575073
TRMAR,Restrictions on foreign entry,LVA,2024,0.061337683349847794
TRMAR,Restrictions to movement of people,LVA,2024,0.026101140305399895
TRMAR,Other discriminatory measures,LVA,2024,0.02838499378412962
TRMAR,Barriers to competition,LVA,2024,0.015008156187832355
TRMAR,Regulatory transparency,LVA,2024,0.01794453477486968
TRMAR,STRI,LVA,2024,0.14877650141716003
TRROF,Restrictions on foreign entry,LVA,2024,0.041159721091389656
TRROF,Restrictions to movement of people,LVA,2024,0.019803260453045368
TRROF,Other discriminatory measures,LVA,2024,0.019932694733142853
TRROF,Barriers to competition,LVA,2024,0.038312193006277084
TRROF,Regulatory transparency,LVA,2024,0.04581931047141552
TRROF,STRI,LVA,2024,0.1650271862745285
TRRAI,Restrictions on foreign entry,LVA,2024,0.08384392596781254
TRRAI,Restrictions to movement of people,LVA,2024,0.01354401744902134
TRRAI,Other discriminatory measures,LVA,2024,0.012254111468791962
TRRAI,Barriers to competition,LVA,2024,0.08319896645843983
TRRAI,Regulatory transparency,LVA,2024,0.009674298577010632
TRRAI,STRI,LVA,2024,0.20251531898975372
CR,Restrictions on foreign entry,LVA,2024,0.05892558954656124
CR,Restrictions to movement of people,LVA,2024,0.009919140487909317
CR,Other discriminatory measures,LVA,2024,0.021278684958815575
CR,Barriers to competition,LVA,2024,0.045012603513896465
CR,Regulatory transparency,LVA,2024,0.009722722694277763
CR,STRI,LVA,2024,0.14485874772071838
LSCAR,Restrictions on foreign entry,LVA,2024,0.03546997904777527
LSCAR,Restrictions to movement of people,LVA,2024,0.02280212752521038
LSCAR,Other discriminatory measures,LVA,2024,0.02381555549800396
LSCAR,Barriers to competition,LVA,2024,0.016468203393742442
LSCAR,Regulatory transparency,LVA,2024,0.019001773092895746
LSCAR,STRI,LVA,2024,0.11755764484405518
LSSTG,Restrictions on foreign entry,LVA,2024,0.04197952151298523
LSSTG,Restrictions to movement of people,LVA,2024,0.016382252797484398
LSSTG,Other discriminatory measures,LVA,2024,0.014266211539506912
LSSTG,Barriers to competition,LVA,2024,0.017713310196995735
LSSTG,Regulatory transparency,LVA,2024,0.033941980451345444
LSSTG,STRI,LVA,2024,0.12428328394889832
LSFGT,Restrictions on foreign entry,LVA,2024,0.04363636393100023
LSFGT,Restrictions to movement of people,LVA,2024,0.024242423474788666
LSFGT,Other discriminatory measures,LVA,2024,0.007272727321833372
LSFGT,Barriers to competition,LVA,2024,0.004848484881222248
LSFGT,Regulatory transparency,LVA,2024,0.04000000096857548
LSFGT,STRI,LVA,2024,0.11999999731779099
LSCUS,Restrictions on foreign entry,LVA,2024,0.07365439087152481
LSCUS,Restrictions to movement of people,LVA,2024,0.008498583920300007
LSCUS,Other discriminatory measures,LVA,2024,0.015580736100673676
LSCUS,Barriers to competition,LVA,2024,0.005429650656878948
LSCUS,Regulatory transparency,LVA,2024,0.03399433381855488
LSCUS,STRI,LVA,2024,0.13715769350528717
CS,Restrictions on foreign entry,MEX,2024,0.061680592596530914
CS,Restrictions to movement of people,MEX,2024,0.08762933313846588
CS,Other discriminatory measures,MEX,2024,0.048064567148685455
CS,Barriers to competition,MEX,2024,0.0
CS,Regulatory transparency,MEX,2024,0.044110813178122044
CS,STRI,MEX,2024,0.24148531258106232
CO,Restrictions on foreign entry,MEX,2024,0.05900905467569828
CO,Restrictions to movement of people,MEX,2024,0.0989927751943469
CO,Other discriminatory measures,MEX,2024,0.0553057249635458
CO,Barriers to competition,MEX,2024,0.0
CO,Regulatory transparency,MEX,2024,0.05036117322742939
CO,STRI,MEX,2024,0.2636687159538269
PSLEG,Restrictions on foreign entry,MEX,2024,0.0815446637570858
PSLEG,Restrictions to movement of people,MEX,2024,0.06326740980148315
PSLEG,Other discriminatory measures,MEX,2024,0.02436966821551323
PSLEG,Barriers to competition,MEX,2024,0.004124097991734743
PSLEG,Regulatory transparency,MEX,2024,0.019964382983744144
PSLEG,STRI,MEX,2024,0.1932702362537384
PSACC,Restrictions on foreign entry,MEX,2024,0.07311534974724054
PSACC,Restrictions to movement of people,MEX,2024,0.09234029799699783
PSACC,Other discriminatory measures,MEX,2024,0.04541325941681862
PSACC,Barriers to competition,MEX,2024,0.0
PSACC,Regulatory transparency,MEX,2024,0.029518618248403072
PSACC,STRI,MEX,2024,0.24038751423358917
PSARC,Restrictions on foreign entry,MEX,2024,0.08316008001565933
PSARC,Restrictions to movement of people,MEX,2024,0.0665280669927597
PSARC,Other discriminatory measures,MEX,2024,0.05636405572295189
PSARC,Barriers to competition,MEX,2024,0.0
PSARC,Regulatory transparency,MEX,2024,0.07623007893562317
PSARC,STRI,MEX,2024,0.282282292842865
PSENG,Restrictions on foreign entry,MEX,2024,0.07168620452284813
PSENG,Restrictions to movement of people,MEX,2024,0.09828674048185349
PSENG,Other discriminatory measures,MEX,2024,0.03381424769759178
PSENG,Barriers to competition,MEX,2024,0.0
PSENG,Regulatory transparency,MEX,2024,0.047339944168925285
PSENG,STRI,MEX,2024,0.251127153635025
TC,Restrictions on foreign entry,MEX,2024,0.09600726887583733
TC,Restrictions to movement of people,MEX,2024,0.027002261951565742
TC,Other discriminatory measures,MEX,2024,0.033722187392413616
TC,Barriers to competition,MEX,2024,0.02866210788488388
TC,Regulatory transparency,MEX,2024,0.022479706909507513
TC,STRI,MEX,2024,0.20787355303764343
DS,Restrictions on foreign entry,MEX,2024,0.07572857290506363
DS,Restrictions to movement of people,MEX,2024,0.03020693315193057
DS,Other discriminatory measures,MEX,2024,0.024334536865353584
DS,Barriers to competition,MEX,2024,0.01930180750787258
DS,Regulatory transparency,MEX,2024,0.039144912734627724
DS,STRI,MEX,2024,0.18871676921844482
ASBRD,Restrictions on foreign entry,MEX,2024,0.4894327148795128
ASBRD,Restrictions to movement of people,MEX,2024,0.023958243429660797
ASBRD,Other discriminatory measures,MEX,2024,0.03970223292708397
ASBRD,Barriers to competition,MEX,2024,0.030803456902503967
ASBRD,Regulatory transparency,MEX,2024,0.03935997188091278
ASBRD,STRI,MEX,2024,0.6232566237449646
ASMOT,Restrictions on foreign entry,MEX,2024,0.06951923947781324
ASMOT,Restrictions to movement of people,MEX,2024,0.02790560945868492
ASMOT,Other discriminatory measures,MEX,2024,0.11896602809429169
ASMOT,Barriers to competition,MEX,2024,0.005091549828648567
